source,target
35930023,93015759
35930023,34749659
1166899801809543168,1125077030385491969
1042615208450113537,373157754
599542186,529634658
599542186,227850801
415168981,1185748829519273985
1236975214887497734,2989013390
1165932610977009664,2268058488
1087305119186722816,61008839
1087305119186722816,783214
1087305119186722816,1267139011430068225
785457507510652928,572122341
1009444537612111872,61008839
1009444537612111872,783214
1009444537612111872,1267139011430068225
803943062,39002335
30656539,102955736
1075315944078102529,41778159
510332094,131913415
510332094,112754792
510332094,25073877
259705615,61008839
259705615,783214
259705615,1267139011430068225
73365696,909601075719675905
1182649220630663168,909601075719675905
827009862303244289,1125077030385491969
3251581153,1185748829519273985
56873769,909601075719675905
731273489169174528,322654624
731273489169174528,1043185714437992449
731273489169174528,15745368
731273489169174528,759251
3302117697,380752188
1580838720,572122341
961879183126392833,818896990524375040
226012880,1125077030385491969
1372492279,47756372
1245626082335678466,87114584
880633528224034817,330390978
880633528224034817,14173315
2175613031,572122341
1017565729716088834,91882544
64899582,1082561586760314880
1158996299527675904,2835451658
892483099203969024,843074016948768768
2507253768,380752188
1231131800040329216,2835451658
1115867425428377600,627206149
1115867425428377600,783214
1115867425428377600,25073877
2341977604,2301990517
2541253285,15745368
2541253285,121574367
473228091,1199925586543751168
473228091,218814906
87370354,1125077030385491969
857634806011748352,572122341
156927391,2835451658
162448386,2914681581
3368032828,321607671
3368032828,856577421000273920
92767913,87114584
833679256928542720,373157754
931344020080594944,931187167811985409
829991912,2884139867
829991912,25073877
49698441,78523300
494553725,373157754
481905093,941899796
1128043542473928704,1023208151619780609
47162893,33529092
1654276650,33529092
970014552384589824,849012308
1125938864097460224,1071151288254107648
1125938864097460224,25073877
77384554,2835451658
1472040236,130406156
1472040236,7174972
720641239,2835451658
269672070,87915796
410679326,1006227483866337281
111342783,41160276
16494453,239140810
16494453,25073877
493808545,572122341
4707773723,373157754
1157565378052186112,373157754
754775223740665856,61008839
754775223740665856,783214
754775223740665856,1267139011430068225
1045947977175617536,192538987
1216420303,33529092
116229827,61008839
116229827,783214
116229827,1267139011430068225
2801835822,149930355
2457501205,2835451658
978311048217243648,78523300
590296844,901261839207510016
918294413599797249,2835451658
2350537050,213831646
734905744915595264,68359798
832249872,839505108
832249872,267043421
832249872,2835451658
1222869536954699776,107803506
1222869536954699776,218154152
1177985492874403840,2381577006
828037655489228800,2835451658
182891261,192538987
1193514812334055424,54949405
1241223511202500608,29097819
718858693,2835451658
1261994491856039937,2989013390
1244684731901411328,373157754
1240292773078749184,1089471953021399041
1240292773078749184,16255941
797956970422468608,1688668514
75234777,192538987
256569885,192538987
1163762749291167744,1688668514
790518944,741578503536005120
1215302566181048320,452981979
2668384230,373157754
1126637339042811904,4896679942
712967096,2949261587
3911147343,607159536
1587513404,1587513404
41364831,78523300
2937829661,41160276
1015769061668450307,2894777700
290715465,192538987
1015769061668450307,741578503536005120
959919364479873024,61008839
959919364479873024,783214
959919364479873024,1267139011430068225
58707063,2835451658
497745967,17248326
410377491,529634658
410377491,227850801
1457851196,1107036073
1081054032377118720,192538987
471589492,192538987
1161343472445427713,61008839
1161343472445427713,783214
1161343472445427713,1267139011430068225
831822906,61283362
68745647,78523300
27850530,33529092
3177303355,1074480192
3177303355,1017500185356853248
3177303355,25073877
45846954,2835451658
2620784895,2914681581
819963980311511041,878333312288161792
33682592,708815012
33682592,21419504
89529342,78523300
37270635,78523300
755964072,373157754
245022814,192538987
44214535,779742611628175360
44214535,25073877
44214535,898292934445076480
44214535,19211550
44214535,1150436030056714241
44214535,2877107500
44214535,956041451074478081
44214535,25073877
44214535,19211550
2805559200,1688668514
857464194626727936,2835451658
1311245442,91882544
185614627,28107275
932645292,33529092
589936399,373157754
1234142823840088069,373157754
1155185677987807233,2884139867
1155185677987807233,25073877
1103466299949178880,373157754
860868404424708096,2914681581
64410149,818525959506821120
765830193541967873,1717521084
765830193541967873,1942921723
765830193541967873,15110123
913737368061882369,2835451658
746130408908042240,28107275
112326619,61008839
112326619,783214
112326619,1267139011430068225
133137322,61008839
133137322,783214
133137322,1267139011430068225
869955728613621760,2835451658
120349213,184439100
1244848783,192538987
40366128,2835451658
1648464686,18956208
2359880793,37535548
1160020316950863874,24787367
40718004,1034547062589857792
40718004,14135426
779387289801744385,213831646
338594619,825966216
35097104,373468496
3163195674,61008839
3163195674,783214
3163195674,1267139011430068225
1207614963000467461,373157754
713833481479069696,373157754
2410055346,36511308
548475675,373157754
63309010,192538987
1263889202174976000,2914681581
1042885886,28107275
36779922,6135622
1128350164786216962,1098091506886471680
1128350164786216962,722793491059769344
1434463560,373157754
1024614078,2835451658
390139625,6135622
398932680,2853461537
27045873,966317909659103232
27045873,759251
27045873,2836421
943583872876531712,407951196
1100104040984252416,839633789047427073
4798140743,373157754
1125428251055276033,56572394
3070039483,373157754
554079775,2949261587
127913006,87938993
2764876885,91882544
741727160533016576,2835451658
2888201541,2914681581
817631365139202048,61008839
817631365139202048,783214
817631365139202048,1267139011430068225
990555306341142529,860477212700680193
990555306341142529,204832963
23086574,2336350882
1085007908318920709,2914681581
4237019654,2835451658
942060771663630337,192538987
784824513603121152,2835451658
2359537176,1349149096909668363
1042604198196592641,2835451658
967729826214924288,857105270
4810008290,33529092
48072236,192538987
924612402,373157754
30844798,4515650200
90286882,61008839
90286882,783214
90286882,1267139011430068225
997328934902648833,23125257
14721673,28107275
1166253964850892800,690823
913137583777107968,61008839
913137583777107968,783214
913137583777107968,1267139011430068225
434650917,2835451658
21188017,1097754070570491906
1161441207177949190,373157754
17513668,2853461537
47398326,20020846
2335841611,2835451658
71446645,41160276
963268766258909184,373157754
2226076832,78523300
939893843767496705,373157754
1029575801065365504,373157754
3088857280,2301990517
707407405739474948,61008839
707407405739474948,783214
707407405739474948,1267139011430068225
20413659,1387847832087015424
20413659,24648688
20413659,856991644134068224
922492398445281280,91882544
811407888,2835451658
54917192,1436555834
377795379,61008839
377795379,783214
377795379,1267139011430068225
1217165497877352452,966406366930849792
46204483,78523300
1144752941418635264,22663306
1089520240965373955,2835451658
114895656,55351351
1178240486831640576,95338477
1178240486831640576,129819703
3397947519,2835451658
291320332,1158973571911360512
1152439069957382144,2835451658
99525700,25837289
99525700,19834403
99525700,476193064
1924302038,239140810
1924302038,25073877
40492707,634255790
40492707,17629860
40492707,25073877
130258893,857374926940098561
1148668921257648129,24989174
1239021824488267779,17494010
1237325524847849472,1599141961
77908247,157099071
77908247,25073877
731811440881893378,61008839
731811440881893378,783214
731811440881893378,1267139011430068225
2720425573,1456184946
1248668410256424961,533496073
1248668410256424961,89084561
1248668410256424961,39364684
821879334,1138820269232013315
794418645044559872,2835451658
1004728893113237505,2835451658
1312023450,18621574
1125207421780201478,373157754
1221995649308061698,2835451658
39296957,4765364386
1194445223184752640,138203134
868719508328001536,239140810
2687791180,78523300
28606185,2835451658
1183024137259929605,2835451658
1279331192,213831646
798191075873714176,482389606
1027120526,2835451658
823249034634784768,239140810
823249034634784768,25073877
1231908635669913600,2835451658
943887503395655680,373157754
769785800774918148,373157754
951621229777010688,61008839
951621229777010688,783214
951621229777010688,1267139011430068225
335393795,61008839
335393795,783214
335393795,1267139011430068225
260027100,2835451658
577578923,187305324
863991053195587584,2301990517
297793169,2853461537
27661183,61008839
27661183,783214
27661183,1267139011430068225
1300826814,61008839
1300826814,783214
1300826814,1267139011430068225
40366128,2853461537
922492398445281280,2835451658
1069817600245411840,373157754
3445142593,61008839
3445142593,783214
3445142593,1267139011430068225
2175446482,61008839
2175446482,783214
2175446482,1267139011430068225
1111362947995979776,78523300
1242990546613829638,78523300
1239021824488267779,1349149096909668363
331633605,22282011
146735412,1125077030385491969
479467597,2971149125
573622522,78523300
263504949,27013347
615367007,529634658
615367007,227850801
343496793,2835451658
110555414,18956208
195891334,27013347
1237899023341604864,22864100
830736485473214465,104836748
271186873,239140810
271186873,25073877
1054615943286992896,373157754
1220002759090606080,2914681581
1488864481,61008839
1488864481,783214
1488864481,1267139011430068225
48960313,2835451658
282659777,2914681581
110929265,78523300
45916809,59949396
45916809,790981302207995904
771825384744685568,75184478
444609317,2835451658
1480045170,2835451658
281150332,373157754
3040658726,2835451658
1042450453009584128,2301990517
1555655971,373157754
373934721,260788584
373934721,48976307
373934721,158342368
373934721,25073877
373934721,94926712
571497158,2835451658
815579940254949377,61008839
815579940254949377,783214
815579940254949377,1267139011430068225
922623300903297024,2835451658
81101515,239140810
81101515,25073877
356531362,91882544
1049465293582553088,1034547062589857792
1049465293582553088,14135426
2744130840,1125077030385491969
835927116155867136,786309892990574592
707762449,2835451658
979884853570293760,613725650
325084535,373157754
26617030,268416076
826420632619511808,2835451658
2870008455,1095089718264512514
1193273461705101312,2835451658
1100141494453919745,908723426621378561
876647862674706432,2884139867
876647862674706432,25073877
103925459,78523300
2940142576,373157754
28269629,268416076
909776773046349824,1688668514
2842471418,61008839
2842471418,783214
2842471418,1267139011430068225
51841191,27013347
1221991811687649281,1125077030385491969
238443617,2835451658
1035774532370485248,2835451658
29863037,2835451658
142769494,95338477
142769494,129819703
152058441,148891886
1188179113,2835451658
1109918045349142528,30051204
742058291912712193,2853461537
1091766683688005632,2835451658
98534609,2835451658
189159732,2835451658
610425518,373157754
519702588,61008839
519702588,783214
519702588,1267139011430068225
790258642897350656,2835451658
969718000558493696,373157754
1034789320534765569,373157754
752901831395729408,2949261587
447496357,28107275
1196487754449915904,373157754
883511458314821636,373157754
85163811,373157754
816163178585280512,412597196
1259592980924715010,2835451658
887260153,472852289
2321134655,2835451658
1150912061553225729,2835451658
2473282554,2835451658
219213767,107072084
1099790201990324225,102955736
1242842765261750285,2835451658
1202987550757081089,373157754
85380453,613725650
123282767,88750092
3025801828,2835451658
1085545838124781572,963494839387004928
3242282429,3018960919
3242282429,20878297
3242282429,6433472
56140402,263442307
475457213,91882544
922021191799287808,239140810
922021191799287808,25073877
43139913,27013347
436866160,1711586252
582390475,2835451658
1173377803137552384,373157754
460845188,373157754
1066147891390046209,929823128259387392
1066147891390046209,173999134
1066147891390046209,2836421
819526892382515200,2835451658
3364767693,373157754
2399277008,373157754
838481159076122624,121882401
1024873018483515392,26695348
147409330,28107275
16514451,2835451658
1221828018114572288,572122341
885527181543305219,373157754
986784656832868354,373157754
16944777,2835451658
3328265027,373157754
102112355,482389606
2715881584,373157754
2682921204,373157754
1165597172634537984,373157754
832751736896884737,373157754
820344569527226370,157099071
820344569527226370,25073877
1029918104178970625,91882544
1144778217196150784,819023678956392449
841754437148397568,2949261587
1009956280830750720,2835451658
17996546,973797997195689985
17996546,15764644
1176381650382544896,1202496608
27500515,61008839
27500515,783214
27500515,1267139011430068225
849399949355864064,56572394
892698270132207620,1134444532181979137
1068882570836930561,2370188558
1068882570836930561,25073877
160390010,373157754
1002935377,373157754
394849483,239140810
394849483,25073877
897592012337295365,2835451658
3871048160,61008839
3871048160,783214
3871048160,1267139011430068225
138077463,19811190
822665213371645953,2835451658
191560543,373157754
4833694629,373157754
111053647,772983644738711552
2884524024,482388629
2776359793,406577691
738346943684874240,826098849471143937
1105489214,2835451658
1067818871154008070,239140810
1067818871154008070,25073877
1207007077396361216,78523300
1005413011924889600,373157754
48317280,25837289
48317280,19834403
48317280,476193064
2239536265,2835451658
1004568335013548033,26585095
1167886324344545280,61008839
1167886324344545280,783214
1167886324344545280,1267139011430068225
576801455,2835451658
1139992624939622400,1139992624939622400
1139992624939622400,1136900031011835905
2789982053,239140810
1018028198230134784,2835451658
244149052,2835451658
616309846,482389606
118264319,39002335
18919164,791249544801554432
1080616810171355137,929823128259387392
1080616810171355137,173999134
1080616810171355137,2836421
67806680,15745368
67806680,1349149096909668363
75811728,2835451658
1141053777195208704,526311519
616497581,264758353
46890562,373157754
229474938,373157754
1061706138163412992,2835451658
479784862,1134444532181979137
953097053256716288,2835451658
720439170410229760,4515650200
1186010813712257025,1189660560343863300
22142402,482388629
1052241441991340032,39240661
585270808,575857218
585270808,39364684
585270808,443215941
585270808,500042487
585270808,939091
1218998945067782149,1107036073
1218998945067782149,158342368
2213342053,2835451658
901959890876420100,2835451658
310531246,239140810
2579000583,91882544
40908168,54329062
452721196,3194851088
154709971,373157754
739560110398316545,213831646
345903952,373157754
737131208618967040,373157754
36707503,61008839
36707503,783214
36707503,1267139011430068225
837802235501273090,61008839
837802235501273090,783214
837802235501273090,1267139011430068225
1194787827168563200,373157754
1162690291243069440,373157754
1081646012333256704,2835451658
1208186465311698945,43633246
1231837155464556544,373157754
446716035,19811190
317841061,2835451658
858728999362711552,373157754
2581362403,25073877
3246358172,2301990517
269235448,91687715
4267172495,1147561174441037824
21132359,148891886
37949042,1711586252
2822311674,826098849471143937
343019193,373157754
1904121446,2835451658
822583746067136513,91882544
977144742,2835451658
240615506,61008839
240615506,783214
240615506,1267139011430068225
1042544797901303809,373157754
2518650595,373157754
168704134,239140810
1040454297614336001,373157754
1233756231271157760,482389606
259044934,373157754
2751306455,2835451658
902795262,373157754
1249887086108442625,2835451658
966194307622424576,373157754
292965414,61008839
292965414,783214
292965414,1267139011430068225
3164507364,2835451658
849107471222398976,373157754
1241837654527954944,373157754
2997593358,91882544
74791200,61008839
74791200,783214
74791200,1267139011430068225
2418898957,2835451658
245077220,17248326
1224018201798987779,2835451658
878005084176527360,373157754
904580847969427456,91882544
42697823,2433149845
1170375254809677824,35268237
1187625135253139456,17248326
791407982,45360908
1574668369,373157754
1136595583966359552,373157754
830947339128811520,2835451658
28359865,373157754
133251628,2835451658
1147628552747126787,2835451658
137271051,3368938876
137271051,783214
2671243873,28107275
1242863664899620864,2835451658
1185014181331951616,2835451658
701880211185475586,61008839
701880211185475586,783214
701880211185475586,1267139011430068225
740234946841849856,373157754
1098353857250369537,373157754
883114241355468801,3012968397
883114241355468801,16475620
883114241355468801,883114241355468801
883114241355468801,755113
876040201939898369,1211781936781246464
1959354084,373157754
1100940014006030336,373157754
1483458865,373157754
376392103,1034547062589857792
376392103,14135426
623256346,584900996
895906139493122049,952139581301735424
895906139493122049,2989013390
267269900,887740847827169293
392120714,2835451658
367072354,388633760
190141122,61008839
190141122,783214
190141122,1267139011430068225
2803995619,373157754
1478213298,963163177
1108831710425288705,373157754
383919782,373157754
1273110458,61008839
1273110458,783214
1273110458,1267139011430068225
1090018076387491840,531565758
1090018076387491840,21784951
1246924495048314880,373157754
2406126285,78523300
1571238331,373157754
189614610,2853461537
1084945601081561094,373157754
4883093177,373157754
1256226446579818498,373157754
1099809252401508352,373157754
948630611228528640,2835451658
89051305,1349149096909668363
89051305,18166778
89051305,1074480192
89051305,432895323
89051305,963480595
1074689584448110592,373157754
42972895,78523300
158137648,158137648
1158148459570114568,887740847827169293
1238579298266562561,78523300
2277124993,373157754
23510621,904408999
23510621,25073877
1403102312,482389606
887364632515661824,373157754
1255073564836933633,2329034473
1655833958,24787367
746218054359539712,13748562
1193573778099322880,91882544
1150856140558872583,2835451658
929169946306891776,373157754
30744324,2835451658
1661140885,373157754
895786419351822337,239140810
1187520594478338048,61008839
1187520594478338048,783214
1187520594478338048,1267139011430068225
912654030,627206149
912654030,783214
912654030,25073877
868384664897105920,148891886
943886850653065216,373157754
2759980090,1367531
2759980090,1367531
1236686555944812544,78523300
838929288783069184,2835451658
863914610864386049,78523300
1263175872544194560,2835451658
210064506,373157754
4122353056,187305324
41009668,61008839
41009668,783214
41009668,1267139011430068225
301610042,1218926991967182848
381218736,10292132
18195001,384335594
18195001,1074480192
504735701,373157754
216770668,2853461537
805052193397231616,2835451658
30733442,373157754
1143571126402113537,1072493684552273932
1065261242,213831646
4351492815,2345242846
4351492815,7174972
4351492815,7174972
827709007,373157754
100220180,239140810
100220180,25073877
883443687610613760,1211781936781246464
951618360021729280,2835451658
75847013,373157754
2276801554,373157754
1097345349184835584,2835451658
2455756866,373157754
978323204413558785,3433156654
880028607342665728,2835451658
1129807762714763264,33864824
1129807762714763264,2836990418
1129807762714763264,39344374
1129807762714763264,939091
1129807762714763264,15764644
1129807762714763264,17494010
713900702708457472,51597784
1513001677,213831646
714102417894281216,23314049
971330617731440640,1480210455725551620
971330617731440640,25073877
970724735565910017,2835451658
101193997,1172475064870027264
1019841332058050560,23022687
1019841332058050560,25073877
1260311699229487104,373157754
1237878576805859330,963163177
1224543291695226880,23314049
817967037821530114,2853461537
4756827563,373157754
58404930,2835451658
1255552876073680903,2835451658
1102311501308854282,1392087342
1102311501308854282,302637617
1102311501308854282,76682484
1127366397645021184,2884139867
1127366397645021184,25073877
295578529,482389606
1037855396,373157754
879637374,2835451658
890252669121699841,239140810
517792427,315119037
849873539897282560,373157754
47397749,2835451658
738888510149517312,373157754
1259317900344729602,373157754
1045398150721220614,373157754
1228157276403355648,373157754
47104802,21013856
1214069035,2835451658
2798907954,373157754
170996845,97530140
29637252,2835451658
1182658172068286464,239140810
35161453,2835451658
37015218,27013347
1157269946620973057,115749048
249376437,2835451658
796353060821864449,68359798
2230215071,213831646
4494750441,19811190
75836496,2853461537
957055298274906114,2835451658
947994483941101568,373157754
278333739,239140810
278333739,25073877
425337766,373157754
1128770211622993921,91882544
1197530520315482118,1211029688123977728
968343964528119809,18464266
931576823426797568,482389606
2934980596,373157754
886580199441264640,373157754
4856829477,373157754
999876819955343361,373157754
257223855,2835451658
1079113186144632832,2533193567
1079113186144632832,25073877
21536902,574857684
2263404001,633966700
491812950,373157754
3339293957,18266688
3339293957,25073877
1213582699476054016,373157754
1624079046,373157754
31336207,2884139867
31336207,25073877
324693128,373157754
2349512706,373157754
607930815,600662664
16516000,3141672447
16516000,29442313
16516000,3141672447
16516000,216776631
1186985900200169472,373157754
242552321,2973499941
242552321,14377605
242552321,939091
1006403595682578432,373157754
232713963,373157754
986746921686577153,887740847827169293
1219303254032625664,373157754
910927722540658688,3440234895
1214196055975153664,373157754
1191554033221328896,373157754
1016311879726260224,373157754
99586497,384335594
99586497,1074480192
888135405446365184,2835451658
136777633,4032209655
4399766836,78523300
822697613459718145,2835451658
3431563919,2835451658
779115411619061764,373157754
2209052560,373157754
2933407593,18464266
797063828357967872,51597784
461907132,47756372
17428750,213831646
1206775260705697793,373157754
571609913,213831646
301003489,373157754
804432744,929823128259387392
78795224,209176493
28391722,116384038
1079429929836654592,45360908
440470692,239140810
912172465517887490,373157754
573091966,373157754
956062571349659648,482389606
615735464,373157754
4087249584,373157754
1112460884008468481,482389606
1387372921,2349409579
790019945455194112,373157754
1857919585,613725650
1162213755544936448,1241183085334585347
418232749,150210713
2207620208,1293616508623519745
3290314871,198770199
4721076619,373157754
1127245263314259970,16097514
704638566907904001,78523300
1684282700,373157754
467073888,373157754
2440146201,213831646
3390389963,373157754
344047754,1189598271653605376
344047754,950877955965706240
344047754,1439805365219168256
344047754,1093973996821897216
344047754,930552552302792705
1838671514,2835451658
347536226,170826584
1250627668174942208,82978967
713082640589570048,373157754
1267218258375172104,373157754
15737777,10292132
256535003,373157754
1233159890505474054,373157754
68112032,13496142
68112032,54861751
806339110722031621,78523300
2932802919,373157754
568903912,91687715
231675088,373157754
1108559928585650176,3274938331
2878824245,373157754
1249547081490083840,373157754
1000844660275892224,373157754
899330205508087808,373157754
1185546645234159617,373157754
2762297967,373157754
1237889419954343936,373157754
2499702966,91687715
3236543321,373157754
859728644,759251
859728644,22799750
1166118596763893761,264758353
2499702966,315119037
1142243867720392704,373157754
974457790092795905,373157754
1488438230,373157754
1263260869238173702,373157754
1125887664,373157754
1890848160,2835451658
606770767,373157754
108994997,373157754
86645916,2853461537
994418275172929541,373157754
543780544,529634658
543780544,227850801
874304159058669568,373157754
3070242585,373157754
2506989935,373157754
1006327442280153094,373157754
1205729229033398272,373157754
981603520028831745,2835451658
14341495,1278229878
14341495,23467152
1198793069937774592,373157754
853725283,373157754
1125187572706291712,3299546625
1076614473966854145,102955736
1067698572,963494839387004928
1100153405106995201,373157754
1056142237917167617,373157754
1003292591289319424,91882544
1212500359,373157754
897204128077811712,373157754
256865707,373157754
498325716,526311519
1021011845983940608,373157754
469628765,373157754
761986184004460544,373157754
1267036311912951810,373157754
806555310873841664,373157754
1245785705101565954,472852289
1047979211049369600,373157754
710645595,373157754
2849081009,373157754
3293118434,2835451658
1238764556,373157754
1069990205652955137,373157754
1262080551609143297,78523300
1130590800688164865,373157754
895010543718805504,887740847827169293
910627996570128386,373157754
1429022868,41160276
1256603431541682176,373157754
1258171448453066752,373157754
1083128402,213831646
953575468086697984,373157754
717500708925411328,373157754
1209684148941574144,373157754
1095014372571783170,373157754
1180510935875751936,373157754
1379604066,373157754
24548059,25073877
867434395417948160,373157754
73620576,373157754
2963929218,373157754
1260636648641105922,373157754
1118654275465502725,373157754
1024411872089370624,373157754
340078793,373157754
1267194644858880001,373157754
32965067,2962978054
1110763464971218944,2835451658
962548242,420475251
418867782,2835451658
735550504420450304,2952069045
4085864957,2835451658
106826844,849012308
4882353400,1912654315
2645456312,531565758
2645456312,21784951
733259271492665345,2835451658
808736374128001024,25837289
808736374128001024,19834403
808736374128001024,476193064
1442025157,2835451658
3105982991,213831646
754112461691904000,25073877
754112461691904000,990354473930256386
754112461691904000,990354473930256386
754112461691904000,25073877
105319635,2835451658
1189369226676580353,213831646
420475251,420475251
49248226,91882544
884866201,264758353
841977940246159361,213831646
814451049872367616,44397959
822874388269793281,91882544
1048648161806495745,78523300
1061706138163412992,2835451658
911540722674884610,47756372
1074480044209250304,542347917
568667574,1062765893095186434
568667574,852269288
1257813811408637952,25073877
861055790416666626,78523300
373923614,209176493
1209368534310014977,78523300
696209659816902656,1202496608
231356662,2804623953
561464357,1293616508623519745
703769344312934402,2853461537
3222286473,1107036073
3222286473,158342368
1484731489,2949261587
381840933,1293616508623519745
2892450308,2835451658
935298173873954816,725076563302174720
170402535,1179636908
1312219752,211606177
54022781,420475423
989697297783996417,44111669
2332309160,41160276
1235561690084675587,2835451658
2889741077,2949261587
1172471996489371655,2835451658
2284120748,213831646
1240057650399903745,2835451658
1024436138939887617,91687715
391531133,444225252
391531133,25073877
933500961095602176,41178162
783514897057480709,44397959
2770107689,213831646
1566343910,2835451658
104603431,115387257
1057789762474516486,2835451658
3004071172,1293616508623519745
599989783,342867848
880641390379548672,2949261587
919627444289667072,2835451658
919627444289667072,44084633
286980191,2949261587
1212704404991705088,41160276
48582585,91882544
4482360561,239140810
4482360561,25073877
709161467401019392,2835451658
869443457617723392,2835451658
4746838703,2931020957
3013830860,25073877
1180739396,280477631
851812826196963329,91882544
917516344500744192,16315143
917516344500744192,11134252
1067828813751599104,584740979
266653902,2363031587
768554072643252224,78523300
407262198,206074494
407262198,79449595
1091055172317597697,2949261587
1051585482935681024,1293616508623519745
1022491329064919041,2835451658
1153829577732632576,2835451658
603455573,1049758147089506304
1093572457410248704,2884139867
1093572457410248704,25073877
113596210,13222462
702886218,2835451658
702886218,112897540
220847034,2853461537
950052785814474753,69060709
3313794634,818525959506821120
766927142777081856,41160276
49036611,1133707324609171456
352618028,2835451658
1116474488441360385,78523300
1248587899,209176493
450697652,4209444953
6124022,91882544
892443022591504385,78523300
4430502316,2835451658
132899848,25073877
1250445479759970307,2835451658
3330457306,213831646
915701488097382405,3364446713
1070266271063830528,900391142403035137
4850965729,78523300
1146412314251448320,3299546625
824735913599135744,2949261587
70414498,2835451658
2535689042,280477631
996722826508996609,701335668509822976
29024224,2835451658
925544786,55873712
925544786,25073877
973999712104845312,2949261587
724798274,280477631
2590147053,1074480192
2590147053,1017500185356853248
2590147053,25073877
1102182200630562817,2762951427
4092706277,2835451658
325991512,2835451658
925385771112071169,213831646
1534331402,708022979905658881
976793737,2835451658
776858806361788416,33818820
776858806361788416,14135426
542005680,104836748
2750336298,49622287
1215971054537117696,2835451658
80284702,181141322
892443022591504385,2835451658
113094959,2835451658
113094959,112897540
1155318942119780352,15029604
120106830,572122341
22399663,2884139867
22399663,25073877
4669480411,78523300
1041996004470534149,91882544
32824532,2835451658
2472864500,102955736
795997556,280477631
615105842,1257730837862383616
1212091815739813888,2835451658
23438818,102955736
1073145067,213831646
312256281,2363031587
1095227936460951553,1017079253333143554
286013431,25073877
1220875002867830784,2835451658
764418984842260484,823203148949061633
252691675,39713726
60972200,41160276
4848221069,18464266
1163175649063907328,78523300
711784628143652864,738771661915344897
3374207817,2567589007
1075462029853507585,167002558
90836754,610972228
1253316006233210880,29097819
3016736289,91882544
279270981,2835451658
3313614345,1293616508623519745
2555332554,3816885381
957243286812585985,19811190
133780867,529634658
133780867,227850801
1254417155191451649,529634658
1254417155191451649,227850801
883679685934272512,2835451658
534786147,529634658
534786147,227850801
221928544,91882544
468455070,529634658
468455070,227850801
4148601862,91882544
848762623294361600,303336360
359596690,2835451658
2172482266,884530285194379264
2229972397,2835451658
1133488199161057290,2835451658
891454077401477120,2835451658
891454077401477120,112897540
1081708279049408515,2835451658
2241594340,47756372
822300613023186945,2835451658
912936073612931072,239140810
912936073612931072,25073877
1157694949703454721,772983644738711552
1204100555418865665,2835451658
3711146475,2835451658
3711146475,112897540
1115279320161902592,2835451658
2965532614,2604598245
1240247005777100800,2884139867
1240247005777100800,25073877
279449977,482389606
1665657492,195875098
1665657492,25073877
2762258795,78523300
770879618,78523300
984712623831896064,2835451658
771408226642460673,364736682
4409220563,78523300
289167129,78523300
354170902,1274428485650354177
293069196,978979890
3471763942,299816367
132275243,3186561623
580132831,2907937909
580132831,807095
956224476659712000,2552007094
766643303081250817,738771661915344897
23536486,25073877
42008197,1097754070570491906
51336011,2835451658
1484404068,388633760
239567570,213831646
1118237784517566465,1293616508623519745
1568742085,2835451658
543009280,19489212
543009280,25073877
1636270584,738771661915344897
934511018214125569,786309892990574592
236347373,3186561623
1713297456,929823128259387392
1150461442707136513,972059966319353856
1013188769288278016,738771661915344897
49115079,2853461537
133490383,2853461537
505770609,179970550
76014922,2835451658
1037396030038437888,1293616508623519745
768531012208893952,239140810
768531012208893952,25073877
3345240269,280477631
116164631,78523300
1106342906,280477631
331580802,104836748
1153404444811378695,41160276
278015674,2835451658
107857515,213831646
796458643558432768,78523300
1620240020,170826584
4258786649,97530140
4258786649,25073877
4258786649,19618471
4258786649,1216395354389741569
1156629420712574976,78523300
801045725610213376,78523300
1266870469363249152,2853461537
1044622923544358912,482389606
2822453852,18464266
2245815938,1237328814
2245815938,2245815938
1105547873431760897,49622287
545694430,2835451658
83206603,472852289
817362553944899588,49622287
1219748021715587072,572122341
1073321411375230976,97530140
1096106681359044608,787649433097961472
27013250,2884139867
27013250,25073877
944302712,2835451658
755241828,482389606
1037903513563660289,954546843953876992
767416313677484032,2370188558
767416313677484032,25073877
809151638,78523300
3184626241,78523300
97530140,25073877
76614084,41160276
1042357174729564160,862125749817536513
3038180649,2835451658
860511799766130688,2835451658
952717054423035904,2835451658
221455170,754196630249803776
461565159,357430585
461565159,25073877
1084482103281098753,951866625661308929
1084482103281098753,51797293
1084482103281098753,3397382495
183962413,299816367
2956423968,885525659459747840
872215733635358720,125128723
89085489,13000872
89085489,1064603540956565504
3289499509,239140810
3289499509,25073877
138334229,878333312288161792
2771971689,78523300
313157636,2835451658
2613974756,18464266
345068410,2835451658
825134831113740294,2835451658
1177219144292413440,26278305
1177219144292413440,12
1177219144292413440,783214
432669104,482389606
569628327,213831646
1516282364,19811190
186428155,68359798
163626148,373571219
1076081426532102144,2292690300
1334941290,1047105293266632704
49122002,2835451658
1192845199946534912,2835451658
493971121,33529092
128360573,18464266
104780564,167002558
69091249,2834511
2534863005,19811190
214892045,3299546625
3154047851,213831646
621736896,18464266
1083713273814548480,213831646
46712246,18464266
1116055957845549064,2835451658
21176738,25073877
951110664021569536,954368395125907461
844165478,584900996
1245690190808711170,4860102269
1122499414763941888,31464977
790658064936476674,25073877
2302259756,2835451658
1007423313847771136,78523300
1923235710,2835451658
817045887956484096,3165489363
817045887956484096,779195393997312000
817045887956484096,18034061
817045887956484096,16172747
